"data.key.column","EdgeBetweenness","interaction","name","selected","shared interaction","shared name","source","target","weight"
"9040",,"interacts with","MGC (interacts with) LPT","false","interacts with","MGC (interacts with) LPT","MGC","LPT","0.935092"
"9043",,"interacts with","MGC (interacts with) IGLLGC","false","interacts with","MGC (interacts with) IGLLGC","MGC","IGLLGC","0.8302985"
"9046",,"interacts with","MGC (interacts with) SON","false","interacts with","MGC (interacts with) SON","MGC","SON","-0.8429467"
"9049",,"interacts with","dLGC (interacts with) LPT","false","interacts with","dLGC (interacts with) LPT","dLGC","LPT","0.9459535"
"9052",,"interacts with","dLGC (interacts with) IGLLGC","false","interacts with","dLGC (interacts with) IGLLGC","dLGC","IGLLGC","0.9425833"
"9055",,"interacts with","dLGC (interacts with) vlLGC","false","interacts with","dLGC (interacts with) vlLGC","dLGC","vlLGC","0.7899318"
"9058",,"interacts with","dLGC (interacts with) FF","false","interacts with","dLGC (interacts with) FF","dLGC","FF","0.7840304"
"9061",,"interacts with","dLGC (interacts with) PreCN","false","interacts with","dLGC (interacts with) PreCN","dLGC","PreCN","0.8523902"
"9064",,"interacts with","LPT (interacts with) PlnT","false","interacts with","LPT (interacts with) PlnT","LPT","PlnT","0.8077524"
"9067",,"interacts with","LPT (interacts with) IGLLGC","false","interacts with","LPT (interacts with) IGLLGC","LPT","IGLLGC","0.8888671"
"9070",,"interacts with","LPT (interacts with) SON","false","interacts with","LPT (interacts with) SON","LPT","SON","-0.7815618"
"9073",,"interacts with","LPT (interacts with) PreCN","false","interacts with","LPT (interacts with) PreCN","LPT","PreCN","0.7905291"
"9076",,"interacts with","PCT (interacts with) AVT","false","interacts with","PCT (interacts with) AVT","PCT","AVT","0.7762797"
"9079",,"interacts with","PCT (interacts with) MDT","false","interacts with","PCT (interacts with) MDT","PCT","MDT","0.9359814"
"9082",,"interacts with","PCT (interacts with) SMT","false","interacts with","PCT (interacts with) SMT","PCT","SMT","0.9154962"
"9085",,"interacts with","PCT (interacts with) Rh","false","interacts with","PCT (interacts with) Rh","PCT","Rh","0.777082"
"9088",,"interacts with","PCT (interacts with) PCn","false","interacts with","PCT (interacts with) PCn","PCT","PCn","0.9037009"
"9091",,"interacts with","PCT (interacts with) CLT","false","interacts with","PCT (interacts with) CLT","PCT","CLT","0.7583748"
"9094",,"interacts with","PCT (interacts with) LHA","false","interacts with","PCT (interacts with) LHA","PCT","LHA","0.7326856"
"9097",,"interacts with","PCT (interacts with) VTA","false","interacts with","PCT (interacts with) VTA","PCT","VTA","-0.7826008"
"9100",,"interacts with","PCT (interacts with) SCO","false","interacts with","PCT (interacts with) SCO","PCT","SCO","-0.9014819"
"9103",,"interacts with","PlnT (interacts with) EnT","false","interacts with","PlnT (interacts with) EnT","PlnT","EnT","0.8715178"
"9106",,"interacts with","PlnT (interacts with) SON","false","interacts with","PlnT (interacts with) SON","PlnT","SON","-0.8831859"
"9109",,"interacts with","PlnT (interacts with) TN","false","interacts with","PlnT (interacts with) TN","PlnT","TN","-0.9355799"
"9112",,"interacts with","EnT (interacts with) SON","false","interacts with","EnT (interacts with) SON","EnT","SON","-0.8409669"
"9115",,"interacts with","EnT (interacts with) TN","false","interacts with","EnT (interacts with) TN","EnT","TN","-0.973658"
"9118",,"interacts with","AVT (interacts with) MDT","false","interacts with","AVT (interacts with) MDT","AVT","MDT","0.8217203"
"9121",,"interacts with","AVT (interacts with) SMT","false","interacts with","AVT (interacts with) SMT","AVT","SMT","0.7462354"
"9124",,"interacts with","AVT (interacts with) MPA","false","interacts with","AVT (interacts with) MPA","AVT","MPA","0.7919741"
"9127",,"interacts with","AVT (interacts with) AHN","false","interacts with","AVT (interacts with) AHN","AVT","AHN","0.7633352"
"9130",,"interacts with","AVT (interacts with) PHn","false","interacts with","AVT (interacts with) PHn","AVT","PHn","-0.847776"
"9133",,"interacts with","AVT (interacts with) LHA","false","interacts with","AVT (interacts with) LHA","AVT","LHA","0.7714705"
"9136",,"interacts with","AVT (interacts with) LPO","false","interacts with","AVT (interacts with) LPO","AVT","LPO","0.8648578"
"9139",,"interacts with","AVT (interacts with) VTA","false","interacts with","AVT (interacts with) VTA","AVT","VTA","-0.8700151"
"9142",,"interacts with","AMn (interacts with) DMH","false","interacts with","AMn (interacts with) DMH","AMn","DMH","-0.9347392"
"9145",,"interacts with","IADT (interacts with) CLT","false","interacts with","IADT (interacts with) CLT","IADT","CLT","0.7626912"
"9148",,"interacts with","IADT (interacts with) subGn","false","interacts with","IADT (interacts with) subGn","IADT","subGn","-0.9265222"
"9151",,"interacts with","IMDT (interacts with) PCn","false","interacts with","IMDT (interacts with) PCn","IMDT","PCn","0.9066643"
"9154",,"interacts with","IMDT (interacts with) PVH","false","interacts with","IMDT (interacts with) PVH","IMDT","PVH","-0.8244971"
"9157",,"interacts with","IMDT (interacts with) PAG","false","interacts with","IMDT (interacts with) PAG","IMDT","PAG","-0.8519695"
"9160",,"interacts with","IMDT (interacts with) PreCN","false","interacts with","IMDT (interacts with) PreCN","IMDT","PreCN","-0.7897761"
"9163",,"interacts with","MDT (interacts with) SMT","false","interacts with","MDT (interacts with) SMT","MDT","SMT","0.8442451"
"9166",,"interacts with","MDT (interacts with) PCn","false","interacts with","MDT (interacts with) PCn","MDT","PCn","0.8210439"
"9169",,"interacts with","MDT (interacts with) CLT","false","interacts with","MDT (interacts with) CLT","MDT","CLT","0.7811053"
"9172",,"interacts with","MDT (interacts with) PHn","false","interacts with","MDT (interacts with) PHn","MDT","PHn","-0.8102548"
"9175",,"interacts with","MDT (interacts with) LPO","false","interacts with","MDT (interacts with) LPO","MDT","LPO","0.7526527"
"9178",,"interacts with","SMT (interacts with) Rh","false","interacts with","SMT (interacts with) Rh","SMT","Rh","0.8330137"
"9181",,"interacts with","SMT (interacts with) PCn","false","interacts with","SMT (interacts with) PCn","SMT","PCn","0.7512512"
"9184",,"interacts with","SMT (interacts with) LHA","false","interacts with","SMT (interacts with) LHA","SMT","LHA","0.8546619"
"9187",,"interacts with","SMT (interacts with) VTA","false","interacts with","SMT (interacts with) VTA","SMT","VTA","-0.8270828"
"9190",,"interacts with","SMT (interacts with) SCO","false","interacts with","SMT (interacts with) SCO","SMT","SCO","-0.7852727"
"9193",,"interacts with","pRE (interacts with) AVPO","false","interacts with","pRE (interacts with) AVPO","pRE","AVPO","-0.9203945"
"9196",,"interacts with","pRE (interacts with) STN","false","interacts with","pRE (interacts with) STN","pRE","STN","-0.7911425"
"9199",,"interacts with","pRE (interacts with) ZI","false","interacts with","pRE (interacts with) ZI","pRE","ZI","0.8307476"
"9202",,"interacts with","PVT (interacts with) MHb","false","interacts with","PVT (interacts with) MHb","PVT","MHb","-0.7490425"
"9205",,"interacts with","PT (interacts with) subGn","false","interacts with","PT (interacts with) subGn","PT","subGn","-0.8545311"
"9208",,"interacts with","PT (interacts with) MPO","false","interacts with","PT (interacts with) MPO","PT","MPO","0.8446936"
"9211",,"interacts with","RE (interacts with) XiT","false","interacts with","RE (interacts with) XiT","RE","XiT","0.8966144"
"9214",,"interacts with","RE (interacts with) subGn","false","interacts with","RE (interacts with) subGn","RE","subGn","-0.7862665"
"9217",,"interacts with","RE (interacts with) MHb","false","interacts with","RE (interacts with) MHb","RE","MHb","-0.7672422"
"9220",,"interacts with","RE (interacts with) IPVH","false","interacts with","RE (interacts with) IPVH","RE","IPVH","0.7705643"
"9223",,"interacts with","RE (interacts with) AVPV","false","interacts with","RE (interacts with) AVPV","RE","AVPV","-0.8489746"
"9226",,"interacts with","RE (interacts with) SCO","false","interacts with","RE (interacts with) SCO","RE","SCO","-0.7845212"
"9229",,"interacts with","Rh (interacts with) PCn","false","interacts with","Rh (interacts with) PCn","Rh","PCn","0.7980449"
"9232",,"interacts with","Rh (interacts with) LHA","false","interacts with","Rh (interacts with) LHA","Rh","LHA","0.7870558"
"9235",,"interacts with","Rh (interacts with) PAG","false","interacts with","Rh (interacts with) PAG","Rh","PAG","-0.764715"
"9238",,"interacts with","Rh (interacts with) SCO","false","interacts with","Rh (interacts with) SCO","Rh","SCO","-0.8496354"
"9241",,"interacts with","CMT (interacts with) MPA","false","interacts with","CMT (interacts with) MPA","CMT","MPA","0.9128325"
"9244",,"interacts with","CMT (interacts with) PSN","false","interacts with","CMT (interacts with) PSN","CMT","PSN","0.9206388"
"9247",,"interacts with","CMT (interacts with) PHn","false","interacts with","CMT (interacts with) PHn","CMT","PHn","-0.9331479"
"9250",,"interacts with","PCn (interacts with) TN","false","interacts with","PCn (interacts with) TN","PCn","TN","-0.8005991"
"9253",,"interacts with","PCn (interacts with) PAG","false","interacts with","PCn (interacts with) PAG","PCn","PAG","-0.7391285"
"9256",,"interacts with","PCn (interacts with) SCO","false","interacts with","PCn (interacts with) SCO","PCn","SCO","-0.9104438"
"9259",,"interacts with","CLT (interacts with) LHb","false","interacts with","CLT (interacts with) LHb","CLT","LHb","0.7632809"
"9262",,"interacts with","CLT (interacts with) ArH","false","interacts with","CLT (interacts with) ArH","CLT","ArH","-0.8630498"
"9265",,"interacts with","RT (interacts with) LHb","false","interacts with","RT (interacts with) LHb","RT","LHb","0.8064934"
"9268",,"interacts with","RT (interacts with) AHN","false","interacts with","RT (interacts with) AHN","RT","AHN","0.9335968"
"9271",,"interacts with","RT (interacts with) LHA","false","interacts with","RT (interacts with) LHA","RT","LHA","0.7751102"
"9274",,"interacts with","RT (interacts with) APTN","false","interacts with","RT (interacts with) APTN","RT","APTN","-0.9010676"
"9277",,"interacts with","IGLLGC (interacts with) vlLGC","false","interacts with","IGLLGC (interacts with) vlLGC","IGLLGC","vlLGC","0.8104429"
"9280",,"interacts with","IGLLGC (interacts with) PVH","false","interacts with","IGLLGC (interacts with) PVH","IGLLGC","PVH","0.8171193"
"9283",,"interacts with","IGLLGC (interacts with) STN","false","interacts with","IGLLGC (interacts with) STN","IGLLGC","STN","-0.7976006"
"9286",,"interacts with","IGLLGC (interacts with) ZI","false","interacts with","IGLLGC (interacts with) ZI","IGLLGC","ZI","0.9614169"
"9289",,"interacts with","IGLLGC (interacts with) PAG","false","interacts with","IGLLGC (interacts with) PAG","IGLLGC","PAG","0.7912039"
"9292",,"interacts with","IGLLGC (interacts with) PreCN","false","interacts with","IGLLGC (interacts with) PreCN","IGLLGC","PreCN","0.9286712"
"9295",,"interacts with","vlLGC (interacts with) APTN","false","interacts with","vlLGC (interacts with) APTN","vlLGC","APTN","0.8102215"
"9298",,"interacts with","MHb (interacts with) SCO","false","interacts with","MHb (interacts with) SCO","MHb","SCO","0.9196527"
"9301",,"interacts with","LHb (interacts with) AHN","false","interacts with","LHb (interacts with) AHN","LHb","AHN","0.7708406"
"9304",,"interacts with","LHb (interacts with) LHA","false","interacts with","LHb (interacts with) LHA","LHb","LHA","0.7603006"
"9307",,"interacts with","LHb (interacts with) APTN","false","interacts with","LHb (interacts with) APTN","LHb","APTN","-0.9032786"
"9310",,"interacts with","SON (interacts with) VMHn","false","interacts with","SON (interacts with) VMHn","SON","VMHn","0.8585096"
"9313",,"interacts with","SON (interacts with) TN","false","interacts with","SON (interacts with) TN","SON","TN","0.9195308"
"9316",,"interacts with","PVH (interacts with) STN","false","interacts with","PVH (interacts with) STN","PVH","STN","-0.8512451"
"9319",,"interacts with","PVH (interacts with) ZI","false","interacts with","PVH (interacts with) ZI","PVH","ZI","0.8587995"
"9322",,"interacts with","PVH (interacts with) PAG","false","interacts with","PVH (interacts with) PAG","PVH","PAG","0.8154222"
"9325",,"interacts with","PVH (interacts with) PreCN","false","interacts with","PVH (interacts with) PreCN","PVH","PreCN","0.8342092"
"9328",,"interacts with","IPVH (interacts with) ADPO","false","interacts with","IPVH (interacts with) ADPO","IPVH","ADPO","-0.9149822"
"9331",,"interacts with","ArH (interacts with) SCN","false","interacts with","ArH (interacts with) SCN","ArH","SCN","0.8008109"
"9334",,"interacts with","ArH (interacts with) cSN","false","interacts with","ArH (interacts with) cSN","ArH","cSN","0.7934607"
"9337",,"interacts with","AVPO (interacts with) AVPV","false","interacts with","AVPO (interacts with) AVPV","AVPO","AVPV","0.7846352"
"9340",,"interacts with","AVPO (interacts with) STN","false","interacts with","AVPO (interacts with) STN","AVPO","STN","0.821677"
"9343",,"interacts with","AVPV (interacts with) VMHn","false","interacts with","AVPV (interacts with) VMHn","AVPV","VMHn","0.8333878"
"9346",,"interacts with","DMH (interacts with) MPA","false","interacts with","DMH (interacts with) MPA","DMH","MPA","-0.7975484"
"9349",,"interacts with","DMH (interacts with) AHN","false","interacts with","DMH (interacts with) AHN","DMH","AHN","-0.7917725"
"9352",,"interacts with","MPA (interacts with) PSN","false","interacts with","MPA (interacts with) PSN","MPA","PSN","0.8910208"
"9355",,"interacts with","MPA (interacts with) PHn","false","interacts with","MPA (interacts with) PHn","MPA","PHn","-0.9641263"
"9358",,"interacts with","MPA (interacts with) LPO","false","interacts with","MPA (interacts with) LPO","MPA","LPO","0.7505573"
"9361",,"interacts with","PSN (interacts with) PHn","false","interacts with","PSN (interacts with) PHn","PSN","PHn","-0.8767269"
"9364",,"interacts with","PSN (interacts with) LPO","false","interacts with","PSN (interacts with) LPO","PSN","LPO","0.800437"
"9367",,"interacts with","SPZ (interacts with) FF","false","interacts with","SPZ (interacts with) FF","SPZ","FF","0.8884046"
"9370",,"interacts with","SCN (interacts with) LHA","false","interacts with","SCN (interacts with) LHA","SCN","LHA","-0.7355894"
"9373",,"interacts with","SCN (interacts with) FF","false","interacts with","SCN (interacts with) FF","SCN","FF","0.7861354"
"9376",,"interacts with","SCN (interacts with) cSN","false","interacts with","SCN (interacts with) cSN","SCN","cSN","0.828681"
"9379",,"interacts with","AHN (interacts with) LHA","false","interacts with","AHN (interacts with) LHA","AHN","LHA","0.745876"
"9382",,"interacts with","PHn (interacts with) LPO","false","interacts with","PHn (interacts with) LPO","PHn","LPO","-0.8083235"
"9385",,"interacts with","LHA (interacts with) LPO","false","interacts with","LHA (interacts with) LPO","LHA","LPO","0.8313577"
"9388",,"interacts with","LHA (interacts with) VTA","false","interacts with","LHA (interacts with) VTA","LHA","VTA","-0.8176555"
"9391",,"interacts with","LHA (interacts with) APTN","false","interacts with","LHA (interacts with) APTN","LHA","APTN","-0.7839244"
"9394",,"interacts with","STN (interacts with) ZI","false","interacts with","STN (interacts with) ZI","STN","ZI","-0.7801509"
"9397",,"interacts with","ZI (interacts with) PAG","false","interacts with","ZI (interacts with) PAG","ZI","PAG","0.8153078"
"9400",,"interacts with","ZI (interacts with) PreCN","false","interacts with","ZI (interacts with) PreCN","ZI","PreCN","0.9633384"
"9403",,"interacts with","PAG (interacts with) PreCN","false","interacts with","PAG (interacts with) PreCN","PAG","PreCN","0.8533707"
